entry_date,exit_date,ticker,combo,ff,contracts,cost_per_contract,pnl,ret_pct
2023-04-27,2023-06-15,ALGN,50-85,0.07180910180024092,10,1254.5999999999995,4108.000000000004,0.32743503905627336
2023-04-27,2023-06-15,UHS,50-85,0.022330408829980053,10,374.60000000000014,1607.999999999998,0.4292578750667371
2023-05-18,2023-06-15,INCY,29-64,0.282547314591469,10,229.59999999999997,-1216.9999999999995,-0.5300522648083623
2023-05-18,2023-06-15,AXON,29-64,0.0882042318975198,10,819.5999999999998,-1667.0000000000002,-0.20339189848706693
2023-05-18,2023-06-15,WAT,29-64,0.08325095481617328,10,874.6,-1691.9999999999998,-0.1934598673679396
2023-05-25,2023-06-15,PODD,22-57,0.01840478037923665,10,1054.5999999999997,558.0000000000032,0.05291105632467318
2023-05-26,2023-06-15,GOOG,21-42,0.11323583903158818,10,429.6000000000001,-1577.0000000000005,-0.3670856610800745
2023-05-26,2023-06-15,FICO,21-56,0.025891204536845347,10,2629.6000000000004,3157.9999999999995,0.12009431092181316
2023-05-26,2023-06-15,TTWO,21-42,0.002463594385116785,10,286.09999999999997,-91.99999999999937,-0.03215658860538252
2023-06-01,2023-06-15,CRH,15-50,0.04738703090545093,10,174.59999999999997,-467.0000000000002,-0.26746849942726253
2023-05-25,2023-06-22,BA,29-57,0.006811015807196563,10,514.6,1567.9999999999993,0.30470268169451986
2023-05-26,2023-06-22,META,28-56,0.00163272213001453,10,784.5999999999999,-1536.9999999999995,-0.1958959979607443
2023-05-31,2023-06-22,REGN,23-51,0.12057063712323379,10,2259.6,-3391.9999999999977,-0.15011506461320578
2023-06-01,2023-06-22,NOW,22-43,0.048555205793603395,10,1489.5999999999997,3083.0000000000014,0.20696831364124613
2023-06-01,2023-06-22,CHTR,22-43,0.04616133867054506,10,869.6,2583.0,0.297033118675253
2023-06-01,2023-06-22,MSFT,22-43,0.04398418017501404,10,682.1,1157.9999999999982,0.16976982847089842
2023-06-15,2023-06-29,TTD,15-43,0.027934573917351102,10,363.1000000000001,447.9999999999993,0.12338198843293836
2023-06-08,2023-07-06,PYPL,29-50,0.3971161632072635,10,243.6,-312.00000000000045,-0.12807881773399032
2023-06-08,2023-07-06,AMZN,29-50,0.21261277335348328,10,406.1,2382.999999999999,0.5868012804727897
2023-06-08,2023-07-06,MGM,29-50,0.09408964734652092,10,116.09999999999995,198.00000000000023,0.170542635658915
2023-06-08,2023-07-06,EXPE,29-50,0.0849609691715707,10,278.1000000000001,1218.0,0.43797195253505916
2023-06-15,2023-07-06,DDOG,22-43,0.05956705698997755,10,412.1,757.9999999999994,0.1839359378791554
2023-06-15,2023-07-06,AAPL,22-43,0.03318130684165399,10,291.1,43.00000000000041,0.01477155616626603
2023-06-15,2023-07-06,WDAY,22-43,0.03304006609143317,10,537.1000000000001,1022.9999999999984,0.19046732452057308
2023-06-15,2023-07-06,LLY,22-43,0.03078982076330017,10,924.6,2132.9999999999986,0.23069435431537946
2023-06-15,2023-07-06,DASH,22-43,0.024092486929244705,10,265.1,-251.99999999999994,-0.09505846850245188
2023-06-15,2023-07-06,AMAT,22-43,0.005380306061492979,10,399.6000000000001,1043.0000000000007,0.2610110110110111
2023-06-22,2023-07-06,TTWO,15-43,0.09843895391274482,10,498.6,762.9999999999997,0.15302847974328113
2023-06-22,2023-07-06,DLTR,15-43,0.0351115603252774,10,380.1000000000001,937.9999999999995,0.24677716390423554
2023-06-22,2023-07-13,DIS,22-43,0.0326259559812474,10,214.6,-47.00000000000033,-0.021901211556384123
2023-06-22,2023-07-13,ADBE,22-43,0.003180747036428677,10,1089.5999999999997,-2691.9999999999936,-0.24706314243759128
2023-06-22,2023-07-13,CRM,22-43,0.0007771293924836442,10,455.1000000000002,-1372.0000000000018,-0.3014722039112286
2023-06-15,2023-07-20,LULU,36-64,0.05431098977364446,10,812.1000000000001,2212.9999999999977,0.27250338628247717
2023-06-15,2023-07-20,CRWD,36-64,0.0207979561535665,10,569.5999999999999,-1201.9999999999977,-0.21102528089887604
2023-06-26,2023-07-20,ULTA,25-53,0.04623192850599911,10,1144.6,3133.0000000000005,0.27372007688275385
2023-06-29,2023-07-20,MU,22-43,0.007231748300662533,10,185.10000000000002,422.99999999999983,0.2285251215559156
2023-07-13,2023-08-03,CRM,22-43,0.09220395159094563,10,694.6000000000001,-3847.000000000002,-0.5538439389576736
2023-07-21,2023-08-10,ADBE,21-42,0.007609793039712542,10,992.0999999999998,8753.000000000004,0.8822699324664858
2023-07-27,2023-08-10,NOW,15-43,0.008102899119025286,10,1784.6000000000004,6607.999999999995,0.37027905412977663
2023-06-15,2023-08-17,AZO,64-92,0.10914560409520346,10,4199.600000000001,24932.999999999978,0.5936993999428509
2023-07-25,2023-08-17,TSLA,24-52,0.0014637376337143237,10,1109.5999999999997,-9566.999999999998,-0.8622025955299208
2023-07-27,2023-08-17,BA,22-85,0.06216678967417777,10,1207.1,-487.00000000000034,-0.04034462761991553
2023-07-27,2023-08-17,FFIV,22-85,0.0292880915234206,10,654.6,1758.0000000000005,0.26856095325389556
2023-07-27,2023-08-17,GOOG,22-43,0.016875273742750885,10,261.6,1323.0,0.5057339449541285
2023-07-27,2023-08-17,JBL,22-50,0.0072934881037738375,10,292.09999999999997,-916.9999999999991,-0.31393358438890767
2023-07-28,2023-08-17,GOOGL,21-42,0.18371786410960578,10,328.1000000000001,372.99999999999875,0.11368485217921324
2023-07-28,2023-08-17,MOH,21-49,0.008694312440787222,10,739.6000000000001,3782.999999999998,0.511492698756084
2023-08-03,2023-08-17,INCY,15-43,0.1180805561824898,10,342.1000000000001,-1267.0000000000007,-0.3703595439929846
2023-07-28,2023-08-24,BIIB,28-84,0.03079857911611117,10,979.5999999999998,4407.999999999999,0.4499795835034708
2023-07-31,2023-08-24,TMO,25-46,0.037874048739052535,10,894.6,1308.0000000000011,0.14621059691482238
2023-08-03,2023-08-24,FSLR,22-50,0.023163008755628267,10,887.0999999999997,-4286.999999999999,-0.483260060872506
2023-07-27,2023-09-07,MSFT,43-85,0.03458356625909875,10,1079.6000000000001,627.9999999999981,0.05816969247869563
2023-07-28,2023-09-07,INTC,42-84,0.009097078216860455,10,148.1,557.9999999999994,0.37677245104658974
2023-08-01,2023-09-07,CHTR,38-80,0.047568510242608886,10,1344.5999999999997,5458.000000000002,0.40591997620110093
2023-08-17,2023-09-07,GOOGL,22-43,0.13655449917500784,10,335.6,-267.0000000000001,-0.07955899880810492
2023-08-17,2023-09-07,TTWO,22-43,0.05933223425721734,10,311.1000000000001,552.9999999999998,0.17775634844101562
2023-08-17,2023-09-07,BA,22-64,0.05372011864301429,10,932.1,-1927.0,-0.2067374745199013
2023-08-17,2023-09-07,TSLA,22-43,0.035929354911051536,10,797.0999999999999,-3077.0000000000014,-0.38602433822606974
2023-08-24,2023-09-07,PYPL,15-43,0.05402157455313472,10,252.60000000000005,-82.00000000000091,-0.03246239113222522
2023-07-27,2023-09-14,META,50-85,0.007670974144340148,10,937.1,2643.0000000000005,0.2820403372105432
2023-07-28,2023-09-14,MA,49-84,0.029350758346172734,10,744.6000000000001,-1377.0000000000002,-0.18493150684931506
2023-08-02,2023-09-14,UBER,44-79,0.0213215563082223,10,168.6,-52.0,-0.03084223013048636
2023-08-10,2023-09-14,COIN,36-71,0.09620752227601237,10,852.1,-747.0000000000001,-0.08766576692876424
2023-08-10,2023-09-14,DASH,36-71,0.07540866583589478,10,392.6000000000001,293.0,0.07463066734589911
2023-08-17,2023-09-14,VRTX,29-64,0.08647655424041578,10,1039.6,1058.0000000000011,0.10176991150442488
2023-08-17,2023-09-14,IQV,29-64,0.05854504376487002,10,629.5999999999999,-41.99999999999822,-0.00667090216010137
2023-08-17,2023-09-14,DIS,29-64,0.05066581131068837,10,292.59999999999997,-616.9999999999993,-0.21086807928913173
2023-08-17,2023-09-14,MGM,29-64,0.04252037696239097,10,169.1,-301.9999999999998,-0.17859254878769945
2023-08-17,2023-09-14,ON,29-64,0.037303336135873444,10,405.59999999999997,13.00000000000017,0.0032051282051282475
2023-08-24,2023-09-14,IT,22-57,0.06704324669660555,10,884.6,-2191.9999999999986,-0.2477956138367622
2023-08-24,2023-09-14,CSGP,22-57,0.06482690608213515,10,272.1,607.9999999999994,0.22344726203601595
2023-09-07,2023-10-02,GEHC,29-50,0.1312073796374016,10,184.59999999999997,-166.99999999999977,-0.0904658721560129
2023-09-07,2023-10-02,PYPL,29-50,0.11087368629232053,10,183.59999999999997,-362.00000000000006,-0.19716775599128547
2023-09-07,2023-10-02,MRNA,29-50,0.09511459852005366,10,435.1,-657.0000000000011,-0.1509997701677778
2023-09-07,2023-10-02,GDDY,29-50,0.07623942305529297,10,114.6,407.9999999999998,0.3560209424083768
2023-09-07,2023-10-02,EBAY,29-50,0.06318360487426355,10,123.1,53.0000000000002,0.04305442729488237
2023-09-07,2023-10-02,CVNA,29-50,0.06123923061423753,10,389.60000000000014,-1647.0000000000002,-0.42274127310061593
2023-09-07,2023-10-02,DDOG,29-50,0.05849772321604929,10,314.59999999999997,148.00000000000085,0.047043865225683684
2023-09-07,2023-10-02,AMD,29-50,0.055567280303958855,10,367.6000000000001,38.000000000000085,0.010337323177366724
2023-09-14,2023-10-02,VRTX,22-43,0.272999556348265,10,869.6,-41.99999999999999,-0.00482980680772769
2023-09-14,2023-10-02,FSLR,22-43,0.12563784642470432,10,714.6000000000001,-3532.0000000000027,-0.494262524489225
2023-09-14,2023-10-02,MCK,22-43,0.1211722841506373,10,682.1000000000001,-517.0000000000023,-0.07579533792699049
2023-09-14,2023-10-02,BIIB,22-43,0.12090945506484041,10,674.6,558.0000000000005,0.0827156833679218
2023-09-14,2023-10-02,ULTA,22-64,0.0805514608196487,10,1419.6000000000001,832.9999999999982,0.058678500986193156
2023-09-14,2023-10-02,DASH,22-43,0.052350089414785916,10,241.10000000000005,277.99999999999943,0.11530485275819137
2023-09-14,2023-10-02,ON,22-43,0.04167373434460209,10,285.1,612.9999999999999,0.21501227639424758
2023-09-14,2023-10-02,BAX,22-43,0.03958958650845634,10,147.10000000000002,-617.0000000000003,-0.4194425560842966
2023-09-14,2023-10-19,DLTR,36-64,0.10984304251038801,10,274.1,2593.0000000000014,0.9460051076249549
2023-09-14,2023-10-19,LULU,36-64,0.08503705827961561,10,889.6,9338.0,1.049685251798561
2023-09-14,2023-10-19,CRM,36-64,0.04514625497315694,10,521.1000000000001,1772.9999999999986,0.34024179620034506
2023-10-02,2023-10-19,AZO,18-46,0.06641298408830698,10,6149.600000000001,26457.999999999996,0.4302393651619616
2023-10-02,2023-10-19,WDAY,18-46,0.02791001986686381,10,671.1,3573.0,0.5324094769780957
2023-09-14,2023-10-26,CRWD,43-64,0.06768794538995349,10,419.6,3938.0000000000014,0.9385128693994284
2023-10-11,2023-11-02,ADBE,23-44,0.003753685428318221,10,1099.6,5598.0,0.5090942160785741
2023-10-12,2023-11-02,ULTA,22-43,0.012962528362059356,10,754.6000000000003,3257.9999999999964,0.43175192154783926
2023-10-19,2023-11-02,UAL,15-92,0.010741081882966741,10,361.1,337.9999999999999,0.09360288008861808
2023-10-16,2023-11-09,WFC,25-46,0.18865367273852618,10,236.1,-1777.0000000000007,-0.752647183396866
2023-10-30,2023-11-16,ALGN,18-81,0.0032043859855961365,10,1479.6,-2567.0000000000005,-0.17349283590159506
2023-11-01,2023-11-16,BA,16-79,0.017270162040904147,10,1108.0999999999997,-3827.0000000000014,-0.3453659417020127
2023-11-02,2023-11-16,ON,15-50,0.027033846778318438,10,354.59999999999997,288.00000000000006,0.08121827411167515
2023-11-02,2023-11-16,MA,15-50,0.004015690683451423,10,1050.6,-3827.0,-0.3642680373120122
2023-11-02,2023-11-16,DASH,15-78,0.0029672196898991032,10,729.6,-1417.0000000000011,-0.19421600877193
2023-10-19,2023-11-22,TSLA,36-57,0.029293438134980754,10,704.5999999999999,3838.000000000002,0.5447062162929325
2023-11-02,2023-11-22,PYPL,22-50,0.05011807364867482,10,202.1,192.9999999999999,0.09549727857496283
2023-11-03,2023-11-22,ABNB,21-49,0.063730859206091,10,483.0999999999999,533.000000000001,0.11032912440488535
2023-11-03,2023-11-22,CVNA,21-49,0.05227777656827337,10,319.6,962.9999999999997,0.30131414267834783
2023-10-27,2023-12-07,META,42-84,0.0022104654782524324,10,1259.5999999999997,-2807.000000000001,-0.22284852334074323
2023-11-01,2023-12-07,FSLR,37-107,0.03801469256641177,10,1117.0999999999997,2252.9999999999995,0.201682929012622
2023-11-02,2023-12-07,V,36-78,0.04374681511103118,10,609.5999999999999,-2727.000000000001,-0.4473425196850396
2023-11-09,2023-12-07,VRTX,29-71,0.11719177979090811,10,1359.5999999999997,-1066.9999999999986,-0.07847896440129441
2023-11-16,2023-12-07,NOW,22-64,0.04749836825193632,10,2409.6000000000004,-892.0000000000015,-0.03701859229747682
2023-11-16,2023-12-07,TTWO,22-43,0.03414641374267924,10,310.59999999999997,23.000000000000398,0.007405022537025242
2023-11-16,2023-12-07,MGM,22-64,0.03230367886357577,10,183.10000000000002,78.00000000000011,0.042599672310213055
2023-11-16,2023-12-07,DASH,22-43,0.02549419982411627,10,265.6000000000001,802.9999999999998,0.3023343373493974
2023-11-22,2023-12-07,ISRG,16-58,0.1682391363158362,10,1574.6,2807.9999999999995,0.17833100469960622
2023-11-22,2023-12-07,UAL,16-58,0.07763227681691953,10,244.1,622.9999999999997,0.25522326915198673
2023-10-25,2023-12-14,PGR,51-86,0.02483219984017504,10,459.6000000000002,-842.0000000000011,-0.18320278503046145
2023-10-30,2023-12-14,CHTR,46-81,0.027507015426232018,10,1089.6,2607.9999999999964,0.23935389133626986
2023-11-01,2023-12-14,AMZN,44-79,0.036810737210863254,10,385.1,448.00000000000017,0.11633341989093747
2023-11-01,2023-12-14,GOOG,44-79,0.02874563860859336,10,347.6,-502.00000000000034,-0.14441887226697364
2023-11-01,2023-12-14,MSFT,44-79,0.014071773551205036,10,727.1000000000001,-342.0000000000007,-0.047036171090634106
2023-11-02,2023-12-14,GOOGL,43-78,0.04457911114743407,10,348.6000000000001,602.9999999999992,0.17297762478485343
2023-11-03,2023-12-14,MRNA,42-77,0.05213560587398414,10,423.6000000000002,2017.9999999999986,0.4763928234183186
2023-11-22,2023-12-14,TYL,23-58,0.0628100631306987,10,1064.5999999999997,2058.000000000003,0.19331204208153333
2023-12-07,2023-12-21,PCG,15-50,0.6765138309692884,10,235.1,-1777.0,-0.7558485750744364
2023-11-16,2023-12-28,AAPL,43-64,0.04252584458922248,10,232.59999999999997,688.0000000000003,0.29578675838349117
2023-11-22,2023-12-28,TSLA,37-58,0.05697694111003848,10,749.6,3253.000000000003,0.43396478121664933
2023-12-07,2024-01-04,BA,29-50,0.09232092505234202,10,498.6,1192.9999999999993,0.23926995587645394
2023-12-07,2024-01-04,DDOG,29-50,0.07643668113691549,10,347.6,592.9999999999998,0.17059838895281926
2023-12-07,2024-01-04,CRWD,29-50,0.05213709288576096,10,587.1000000000001,2827.999999999999,0.4816896610458181
2023-12-07,2024-01-04,TTD,29-50,0.050339285472813966,10,206.1,862.9999999999997,0.41872877244056267
2023-12-07,2024-01-04,UBER,29-50,0.04557243122262156,10,154.1,-307.0000000000001,-0.19922128487994817
2023-12-07,2024-01-04,COIN,29-50,0.044097424756810666,10,832.0999999999998,3573.0,0.429395505347915
2023-12-07,2024-01-04,MA,29-50,0.04155775415139917,10,572.0999999999999,3807.9999999999995,0.6656178989687118
2023-12-07,2024-01-04,META,29-50,0.04069309590065906,10,759.5999999999999,-1276.999999999997,-0.16811479726171633
2023-12-14,2024-01-04,MSFT,22-43,0.10476026651784442,10,1063.6,2477.9999999999977,0.2329823241820231
2023-12-14,2024-01-04,CHTR,22-43,0.10167981892390299,10,1159.5999999999997,357.99999999999676,0.0308727147292167
2023-12-14,2024-01-04,LULU,22-43,0.09186909991283798,10,1222.1,4757.999999999999,0.3893298420751165
2023-12-14,2024-01-04,GOOGL,22-43,0.06423159314885529,10,200.09999999999997,1118.0000000000014,0.5587206396801607
2023-12-14,2024-01-11,ADBE,29-64,0.11728775558444204,10,2072.0999999999995,1338.0000000000023,0.06457217315766627
2023-12-21,2024-01-11,PYPL,22-43,0.1766777679219862,10,260.6,-536.9999999999995,-0.20606293169608578
2023-12-14,2024-01-18,WDAY,36-64,0.09709902149724536,10,617.1,1068.0,0.17306757413709287
2023-12-14,2024-01-18,PNW,36-64,0.061938829602348644,10,324.6,-1542.0000000000002,-0.4750462107208873
2023-12-14,2024-01-18,INTU,36-64,0.058472853057680574,10,1274.5999999999997,5733.000000000002,0.44978816883728256
2023-12-28,2024-01-18,MU,22-43,0.06280951786798372,10,236.6,648.0,0.2738799661876585
2024-01-04,2024-01-18,SNPS,15-43,0.054512432486488294,10,1614.5999999999997,4632.999999999999,0.28694413477022174
2024-01-04,2024-01-18,PWR,15-43,0.040510048931597264,10,639.6,1483.0000000000002,0.23186366479049408
2024-01-04,2024-01-18,LYV,15-43,0.023875465368228044,10,322.1,857.9999999999998,0.26637690158335914
2024-01-04,2024-01-18,BLDR,15-43,0.022757964339571446,10,697.0999999999999,1207.9999999999998,0.17328934155788264
2023-12-07,2024-01-25,FSLR,50-71,0.08437382338524979,10,429.6,2663.0,0.61987895716946
2024-01-04,2024-01-25,CRM,22-50,0.0038851664909640427,10,611.6,-3136.9999999999977,-0.5129169391759316
2024-01-05,2024-01-25,ULTA,21-49,0.04159976486246375,10,1104.5999999999997,-716.999999999999,-0.06491037479630628
2024-01-05,2024-01-25,BKNG,21-42,0.010465570558219728,10,7149.6,8158.000000000033,0.11410428555443707
2024-01-05,2024-01-25,COST,21-42,0.005125346519258889,10,984.6,-1737.0000000000005,-0.17641681901279713
2024-01-08,2024-01-25,NCLH,18-46,0.13770453753650402,10,124.6,-82.00000000000003,-0.06581059390048156
2024-01-04,2024-02-01,NKE,29-50,0.0022404760910046395,10,201.59999999999997,-52.0,-0.0257936507936508
2024-01-05,2024-02-01,DLTR,28-49,0.004971152706756854,10,240.1,1153.0000000000005,0.48021657642648913
2024-01-11,2024-02-01,CRWD,22-50,0.04603347908860966,10,1019.5999999999998,2753.0000000000014,0.2700078462142018
2024-01-11,2024-02-08,DG,29-50,0.05537379578997048,10,416.1,8.000000000001606,0.0019226147560686387
2024-01-18,2024-02-08,ADBE,22-43,0.00747378109478225,10,1142.1,5917.999999999999,0.5181682864897994
2023-12-28,2024-02-15,FDS,50-78,0.09070533181760121,10,819.6,407.99999999999926,0.04978038067349918
2024-01-05,2024-02-15,LULU,42-70,0.0016772022749287352,10,959.6000000000001,-3257.0000000000045,-0.3394122551062947
2024-01-25,2024-02-15,ORCL,22-43,0.09052515550385398,10,323.09999999999997,-81.99999999999957,-0.02537913958526759
2024-01-26,2024-02-15,NOW,21-42,0.013541925008563549,10,1559.5999999999997,11158.000000000005,0.7154398563734296
2024-01-30,2024-02-15,ISRG,17-45,0.020485233322904195,10,1034.5999999999997,3432.999999999998,0.33181906050647586
2024-01-26,2024-02-22,URI,28-49,0.00547540449590711,10,1454.6000000000001,4232.999999999995,0.2910078372061044
2024-02-01,2024-02-22,AMD,22-50,0.11003162827871749,10,693.6000000000001,2852.9999999999977,0.4113321799307954
2024-02-01,2024-02-22,INTC,22-50,0.055625761322482425,10,176.10000000000002,37.99999999999963,0.021578648495172985
2024-02-01,2024-02-22,MSFT,22-50,0.05015938274516252,10,929.5999999999998,1668.0000000000025,0.17943201376936346
2024-02-01,2024-02-22,NUE,22-50,0.016238710067026485,10,525.1,1292.9999999999998,0.24623881165492284
2024-02-01,2024-02-22,BA,22-43,0.01496581239712147,10,477.1,118.00000000000014,0.024732760427583347
2024-02-01,2024-02-22,MA,22-43,0.009209813853074511,10,661.1,-262.0000000000006,-0.039630918166691974
2024-02-01,2024-02-22,HUM,22-43,0.005197075866890666,10,894.5999999999998,1758.0000000000023,0.19651240778001372
2024-01-29,2024-03-07,V,39-81,0.03566215554690566,10,530.1000000000001,2652.999999999998,0.5004716091303523
2024-02-08,2024-03-07,FTNT,29-49,0.13061965951736787,10,164.59999999999997,33.000000000000185,0.02004860267314714
2024-02-15,2024-03-07,BIIB,22-42,0.12826872447159254,10,652.0999999999999,-2141.999999999998,-0.3284772274191073
2024-02-15,2024-03-07,ON,22-42,0.08269958168149216,10,298.6,1167.9999999999998,0.3911587407903549
2024-02-15,2024-03-07,ISRG,22-42,0.07968021632766464,10,829.5999999999998,2407.999999999999,0.2902603664416586
2024-02-15,2024-03-07,ALGN,22-42,0.05123833058412708,10,914.6,3157.9999999999995,0.34528755740214295
2024-02-22,2024-03-07,ABNB,15-43,0.09437481037099116,10,757.1,-891.9999999999997,-0.11781798969753
